"u_hat","V_u_hat"
0.33151022896461,3.50111559674524e-05
0.269242822725422,1.27995990152572e-05
0.272066089360763,1.7263192290272e-05
0.146194240428713,2.92099450439831e-05
0.356400254786171,1.61366223568156e-05
0.331228833363312,3.09997623296858e-05
0.337602819113967,3.75659690591292e-05
0.335252953137273,5.78513615036639e-05
0.335457469345041,5.34368059054613e-05
0.319104236824117,6.04877848390648e-05
0.333352505022575,3.55018242440039e-05
0.275543698336329,4.94046065270166e-05
0.268328973560143,3.02445633269117e-05
0.373168477507071,3.03708428384456e-05
0.859214838660685,8.7268880629541e-05
0.914688254125209,6.61577648811185e-05
1.05873435078802,6.58666893137524e-05
1.20376625606602,8.00786850243095e-05
1.0613971317025,6.08309024469099e-05
1.0903365486678,7.01470560624834e-05
1.29229812761231,0.00013367246218904
0.805905320798582,6.5311623457757e-05
0.76138753506525,5.22305224991116e-05
0.752661464117353,4.31261300110721e-05
0.623016247363211,3.88235695129474e-05
0.538491629299795,3.94804069140204e-05
0.710356521786984,2.68596639358884e-05
0.304316950576665,7.45184159139197e-06
0.263418537074038,3.57983342857067e-05
0.31579997756162,2.21128100838867e-05
0.261473688042229,3.55346234026993e-05
0.301889377428962,3.98865477525071e-05
0.264664563776295,1.79766585171045e-05
0.274368034170333,5.05104357795954e-05
0.242157158190029,2.42729214609417e-05
0.200569825107526,1.6839270964294e-05
0.235244962704126,3.59269967158983e-05
0.189595846644294,5.56309110573203e-06
0.205473205073976,2.66483276401823e-05
0.139838117541885,1.14832088069685e-05
0.203655947784622,3.45434550703269e-05
0.22116018185079,2.89850975959517e-05
0.221571959865301,1.89621107238065e-05
0.264966971890251,3.03671388826363e-05
0.216170843145579,1.25113331274938e-05
0.207702980987375,4.10891627022194e-05
0.55259799099768,2.81560324602828e-05
0.459943333672588,2.63793884547421e-05
0.501675458988502,3.12193217904398e-05
0.414877017818691,2.12294885568614e-05
0.326390643834454,3.82004154008363e-05
0.294224050666319,3.89726194144393e-05
0.289350028406207,4.2316132412112e-05
0.314263001858631,3.70369812194924e-05
0.313548085610697,3.42758480297365e-05
0.28398759937648,2.56722214028647e-05
0.351814344449909,5.62444178553306e-05
0.388205638123712,3.96020062706731e-05
0.238859081460981,3.20717736707668e-05
0.22631468093882,3.69786858043199e-05
0.213426800567794,2.19771338310106e-05
0.210566375403273,3.5989098402828e-05
0.274505886561888,3.20492241801609e-05
0.234879831918796,4.2196218989667e-05
0.32751359703123,5.43444570211096e-05
0.367559272521906,2.53439078151507e-05
0.704099521286939,4.3066124502296e-05
0.753252009420524,4.95042268737118e-05
0.705893601793223,3.86666322609888e-05
0.731573671837632,6.81756183110896e-05
0.720605258592151,7.82108539093433e-05
0.572838051285214,3.61604163739474e-05
0.577396281837252,4.50194064451068e-05
0.470633335598932,5.55062970201844e-05
0.483331465654574,8.20083827661937e-05
0.529645419039437,4.81790562705884e-05
0.581760819736806,5.27302192634478e-05
0.508188590840488,6.31158549298102e-05
0.309963275595749,3.58272533016157e-05
0.338348797515818,4.48835709241394e-05
0.32610371059081,2.13747023353534e-05
0.354968752237622,3.71440577912487e-05
0.292049411955049,2.67394723426875e-05
0.299224335860634,2.76650336226723e-05
0.334213255914826,1.49849773135177e-05
0.347229280549896,5.2603652393131e-05
0.395441806041144,1.88367728557202e-05
0.380759251278869,3.79776124051991e-05
0.360638176647004,1.3073419585846e-05
0.265704380771507,3.06440656182942e-05
0.199061056588342,5.255711978416e-06
0.261395230273374,2.95311593832865e-05
0.111049378360726,8.41541306852869e-06
0.137724299355204,2.26449684109412e-05
0.120670183448751,1.61597162905632e-05
0.120260723546528,1.25892601776621e-05
0.160496142526649,2.41544758077027e-05
0.245942121204935,5.19920028380054e-05
0.296098605728666,6.10806320882e-05
0.414248170012368,0.000194044279117148
0.425075231467011,7.20227084630068e-05
0.461365130367582,0.000162198875298288
0.423585188539535,0.000155265954814012
0.49309415554081,0.000142797877334515
0.4555004517974,9.24880892738408e-05
0.40637141372665,3.53521203919825e-05
0.413767891218604,1.61733189171928e-05
0.404552522473953,4.24184225711106e-05
0.416572211757828,1.28344730661915e-05
0.422601158418135,1.49641044061961e-05
0.451578979042432,2.94312354951761e-05
0.542178539416361,3.43681217766039e-05
0.369536645295467,1.93017011434817e-05
0.422189230361833,2.1503673057465e-05
0.46826919886451,2.18992227715694e-05
0.479693595753024,7.09241999751783e-05
0.312515603962519,3.93845634489704e-05
0.333005873566396,3.71777757158508e-05
0.238026217536573,3.27434053508403e-05
0.409866870740051,2.62222740817274e-05
0.395645802333283,3.68308969586094e-05
0.446759588277423,3.21921735041479e-05
0.440175116235104,1.15100488300507e-05
0.365378495634679,3.45836574826247e-05
0.359415601955554,2.84932577082864e-05
0.35572094225321,2.70885763452697e-05
0.342641769102279,7.5703417260631e-06
0.312206437703963,4.75125021460975e-05
0.295554169277112,3.06462035768685e-05
0.337325180964112,1.38680840820322e-05
0.259715787962863,3.98900663624431e-05
0.30162711901916,1.62194103510138e-05
0.130803365185246,4.67283495808316e-06
0.14349744970705,9.06933136783373e-06
0.185827286486627,1.29729939804332e-05
0.161884412938549,2.0447533926589e-05
0.14158876974824,2.19889724829059e-05
0.152370642581185,2.00007438680744e-05
0.111308810803307,1.02474312640461e-05
0.109825849065132,1.44340979180723e-05
0.16373978751027,3.08445700974223e-05
0.128685356022536,8.37622278912016e-06
0.140534904030787,1.72354841928215e-05
0.101554502286948,1.10532340126626e-05
0.483096730242299,3.72514557411325e-05
0.413325972976087,2.60359932395071e-05
0.4794448752147,4.27812055820789e-05
0.367386059473769,1.99031462812589e-05
0.241443113606825,2.98299157854017e-05
0.474187821843328,3.07044743229249e-05
0.447994191117588,3.39032485473916e-05
0.415768385932791,4.89236211042284e-05
0.41021368621968,7.46771327027045e-06
0.427656826929105,2.72488459582919e-05
0.308579475449884,4.74139949122665e-05
0.333346782412305,2.29318920506571e-05
0.338456033042701,3.78437547488008e-05
0.810429594104213,6.41216414992642e-05
0.785821448792857,4.95955372859015e-05
0.61529144541081,3.15309599980928e-05
0.612732566688125,2.41584381893995e-05
0.538885016166894,1.17391510410986e-05
0.592325200035499,2.81387387615191e-05
0.533643936825239,2.69445595601837e-05
0.54197173107869,3.71038375972776e-05
0.534014087602337,3.40457623974455e-05
0.522403396012259,5.64939922161953e-05
0.492210470819968,5.17553167064464e-05
0.452203653223726,3.00526925461879e-05
0.36813687385842,2.3702129706555e-05
1.25825074063932,7.4021901249218e-05
1.48814467939504,0.000129960751965896
1.09408783876176,8.81700052982688e-05
0.859292281662756,3.95979231045051e-05
0.766908076244172,1.88752906479536e-05
0.491723342818065,2.4221528547992e-05
0.421337516301467,2.91392205365026e-05
0.548274401697798,5.60071099067328e-05
0.410618150278059,3.16292231209961e-05
0.758070349944672,4.5420400450386e-05
0.762754317396343,4.04344592971575e-05
0.606342342472165,3.57165215203559e-05
0.353161880673158,2.72658706152271e-05
0.237055677283688,3.67623169780465e-05
0.202969434227965,1.06434537934102e-05
0.242066789003123,3.99316640395289e-05
0.200945126956892,3.13694417772422e-05
0.147642930121507,1.51286099729408e-05
0.130998899545883,7.02744501750901e-06
0.137552390631219,1.00655231736231e-05
0.122459760485934,8.45728163077574e-06
0.181987072207196,8.43177171069067e-06
0.198205466956093,2.27274656792689e-05
0.181346741262868,8.57356062883192e-06
0.122282562604124,2.81287698849065e-05
0.154211470580367,2.2368929284984e-05
1.10326611342744,9.66570761532965e-05
0.828807743327549,2.01966204657172e-05
0.830456879845445,2.84883311140355e-05
0.8503781799483,7.28802431586415e-05
1.02012872642265,5.39671708572724e-05
1.05043838065361,4.24325086592629e-05
1.13732728374411,3.86755214862446e-05
1.09259301685002,3.07222706862886e-05
0.990106333044557,2.59246122682592e-05
1.23410834856492,2.76733890480185e-05
1.14932381033183,3.35764640514473e-05
1.03926552935368,3.78150882941816e-05
1.06452361401509,4.40530147803808e-05
0.590955512885898,5.67878709408682e-05
0.25426623705532,3.79040888933991e-05
0.262322548925802,2.58323088924303e-05
0.134163433954525,1.21319272004898e-05
0.135477935371093,9.97768419152088e-06
0.143560674557853,1.52191701286998e-05
0.128064866390071,8.2279776775358e-06
0.134781795098076,9.19773119655125e-06
0.0850069086062939,1.11268184562617e-05
0.114831892451661,9.51384138474042e-06
0.110822201931141,4.96891757806626e-06
0.115009046634615,1.61753083130621e-05
0.0710535364733882,4.48950509899006e-06
0.418014763961906,1.32371810580754e-05
0.313342094921092,4.60960936442268e-05
0.350763914538951,2.56442092982674e-05
0.325874015338733,5.41140017015825e-05
0.249067159170655,2.76559045079072e-05
0.370782062304812,2.75028920708024e-05
0.33057296403935,5.88556009614746e-05
0.253564362236489,1.27051076036426e-05
0.176859028545637,1.69889847707477e-05
0.262141860188484,3.07281041968165e-05
0.240463448524569,2.87087174545232e-05
0.421349620135958,1.93448606012198e-05
0.376877426876667,2.67203134022318e-05
0.663337468606947,3.64680229503245e-05
0.484938866091997,5.99376978841113e-05
0.653875285634473,3.89556673193564e-05
0.707088759559689,6.16244503278994e-05
0.782001437448914,6.06777582932501e-05
0.804793494179967,3.41882869919168e-05
0.592062911872423,5.59515963503361e-05
0.63559861376106,3.91258755527786e-05
0.579269067970421,3.66321293959005e-05
0.700853425132788,4.27707544513902e-05
0.769346850467907,3.5431666081376e-05
0.749687590059709,7.30619156053868e-05
0.937664131465765,6.09194520945859e-05
0.336344332569362,2.96150122031143e-05
0.173310716727635,1.45003809372674e-05
0.18926971519444,1.63515297922822e-05
0.153130492228639,2.30942666242565e-05
0.182361933637035,9.5708000150634e-06
0.203760147336763,1.97980895525612e-05
0.187850360343142,2.91849059695017e-05
0.328587809408089,4.96461165276288e-05
0.239073854458511,1.47916112345244e-05
0.220398452508419,2.96853987113291e-05
0.158519959277948,1.67616851554401e-05
0.21600050187869,4.27040798863991e-05
0.257931253499588,1.07262829588584e-05
0.241728018338181,1.61844389783582e-05
0.241135727734175,1.48141446514985e-05
0.233367963471527,2.57774483534117e-05
0.237348705996744,8.6042469292285e-06
0.221741805883967,2.34847966211214e-05
0.275320961486426,1.88915783840575e-05
0.164651853299005,2.66452743664053e-05
0.186889819444278,1.80823136627306e-05
0.19077771501304,1.48164081245364e-05
0.203210570488387,1.8293284817151e-05
0.137676910904252,1.37669838721036e-05
0.0908962611000906,1.39985624850868e-05
0.100009258504589,1.28663028938336e-05
0.446287282820851,5.58288755882698e-05
0.298021604451531,1.38192460289238e-05
0.361270111171755,1.78077462233835e-05
0.254686519884891,2.30170789531134e-05
0.408130355726885,2.34291721067781e-05
0.398001110921422,1.9094385784104e-05
0.349725950755621,3.98196400945138e-05
0.341864538852055,3.65343787478513e-05
0.320065251967897,2.38444803772731e-05
0.328463376520252,5.07632607433015e-05
0.243527622677553,3.15317869371265e-05
0.23958429754402,3.53617579793519e-05
0.174823424026116,3.18571503548402e-05
0.613671329044782,3.41078351150816e-05
0.503627447454474,4.45840000719339e-05
0.503608893883253,5.33733471247185e-05
0.469257691467183,6.10514667928943e-05
0.431193432924609,4.86930968238262e-05
0.431070306786537,3.18386067178317e-05
0.410562394002883,2.98317506817345e-05
0.436669022605158,1.606311410211e-05
0.263164402069386,2.95663811227539e-05
0.282488035273147,4.26942996620274e-05
0.202395950911726,1.80051685553813e-05
0.159714301434343,2.59685460272739e-05
0.217494580417115,1.40877129854075e-05
0.162498521637333,3.2025604775951e-05
0.132573670202789,1.30499991038966e-05
0.163910675124867,3.34209232542632e-05
0.177204379601109,1.78140598424992e-05
0.136565486915832,1.35412277578388e-05
0.101314059813068,1.06622369676008e-05
0.120343665020213,1.1285396831951e-05
0.1183436975453,1.39796486282494e-05
0.0872350354222055,1.08796728783099e-05
0.0901224317971667,9.23671531393043e-06
0.0689814611730849,1.21763134866568e-05
0.0892263025822258,1.5399353680141e-05
0.0724001200267504,1.23499597536942e-05
0.547180263483258,4.66513743825523e-05
0.509846787929452,6.12484064565714e-05
0.418326649875958,2.2994284780981e-05
0.32903031935109,5.12195919082209e-05
0.439717276988671,3.3370213541576e-05
0.476702897210877,3.87247541548135e-05
0.629374841053347,3.97788982665996e-05
0.53947701716666,3.43587148477917e-05
0.483570637400525,4.1098631565914e-05
0.460176216622207,4.16648597359013e-05
0.382216157364802,4.39536672735152e-05
0.369279490638133,8.30037063804135e-06
0.38118328369037,4.55601883950616e-05
0.369652802906244,5.76474036634329e-05
0.333651674709292,5.02238544488451e-05
0.424545971157575,1.68975602806143e-05
0.269761796051883,2.2217155412748e-05
0.439437122655511,3.14110812227333e-05
0.537872646396698,4.64166468498815e-05
0.584200812038738,5.76490976628127e-05
0.834694102724678,7.01414269951406e-05
0.824487124927595,5.84601812137309e-05
0.764345396117461,3.8521905000418e-05
0.86744705791435,5.18897654529576e-05
0.539802155879542,5.3539992720179e-05
1.27777001245043,0.00011041515404683
0.280446355834928,4.02715623301829e-05
0.304423451133338,1.48202309428967e-05
0.279152949639099,1.60008037102666e-05
0.16701190699406,2.58908551953661e-05
0.33657201711742,5.2234952008809e-05
0.291935563237138,1.97398944125252e-05
0.171644728408216,1.6884888889784e-05
0.159066366850442,1.82454484124572e-05
0.321144840617463,2.64437549243289e-05
0.231463922489903,3.11480549066018e-05
0.149969420588274,1.87095026594825e-05
0.137834977188082,1.03597115943641e-05
0.143421832800917,5.65772807502299e-06
0.327976753288314,5.35113905746973e-05
0.261274761870165,4.1291559522134e-05
0.300756193101047,2.43540822015356e-05
0.231599339587149,1.47327899098043e-05
0.297827716921365,1.90905559994158e-05
0.31430824353191,5.12443908675617e-05
0.410588022198072,1.20028474075522e-05
0.729949454172258,3.35993003681707e-05
0.667702674681573,1.84384048585668e-05
0.68357116587429,3.25210418923768e-05
0.701764113274318,5.39789764460456e-05
0.568557366912906,3.07796553276099e-05
0.303405164198445,1.15007378923988e-05
0.620244800849938,4.83597054358122e-05
0.657496113580455,3.48369014101424e-05
0.597088127367492,5.3102405434574e-05
0.594865755808074,5.18332776214988e-05
0.854056887782144,5.44729319204109e-05
1.08072210847769,3.35316644507931e-05
1.16763334099828,4.89666630925305e-05
1.4710634141636,0.000171795862257605
1.55608177806983,0.000138240102794552
1.36889255118254,0.000136560104756374
1.50255434345493,0.000237685900847301
0.815507620362941,6.49109150097966e-05
0.749850097908954,3.08516790508585e-05
1.04087705757757,8.30977897372768e-05
1.00310512378215,0.000103149336772279
0.865203889217024,5.23614275606238e-05
0.755096159919173,6.4197086001492e-05
0.827311862006292,8.05812307296428e-05
0.960599291519656,8.37768715495575e-05
1.14480310141022,0.000103943394277548
1.24547349743737,9.88999141333235e-05
1.29216840323417,8.5465006620713e-05
1.15721230641971,5.0791162004284e-05
1.38296984450783,0.000186093087511332
1.17910961027796,7.64739455122209e-05
1.07213147520547,7.26692577499624e-05
0.274319476450035,2.46146088369464e-05
0.261683870989505,3.08338083779163e-05
0.231488414032859,1.87951858737386e-05
0.317136251418384,1.88372000488789e-05
0.528763728012311,2.72075470974223e-05
0.466402627197194,4.33175832251921e-05
0.66285278161261,2.50175573717185e-05
0.463034717654795,5.06205155952793e-05
0.464708450672863,4.52183355086326e-05
0.332016666769842,4.7751519591173e-05
0.250892402091662,1.52780083445215e-05
0.799577635324908,4.34960652529697e-05
0.463337436295736,4.943371878258e-05
0.257432897807348,4.5761285867105e-05
0.449289540219649,4.63122664355681e-05
0.445013713874758,4.32518692135891e-05
0.335087181099023,2.34854686908873e-05
0.373322455922064,2.17767422748306e-05
0.314649842829084,2.68007411518377e-05
0.333174104990324,5.82261262036873e-05
0.202817494328509,3.63078900324224e-05
0.273306479203786,9.97420210999968e-06
0.246014888347123,7.3876284317914e-06
0.142146908286671,1.93651508973202e-05
0.0691505699833413,1.11087398575684e-05
0.104417092492939,2.22052716339691e-05
0.728847212555824,3.83517130106901e-05
0.551769145569579,3.11540197013927e-05
0.599334214132321,4.61359078190425e-05
0.328274158435586,3.15387672365239e-05
0.417254627684335,3.58891043674831e-05
0.499199108583761,2.1293225118299e-05
0.478513697617649,1.43906766001924e-05
0.543234407926335,2.22011932638326e-05
0.463644470657193,3.3987437506422e-05
0.53560619843159,3.27178521144406e-05
0.535898191718754,2.29434703794033e-05
0.475347912171283,6.4672536037811e-05
0.370312453049982,3.0616360036644e-05
0.202396194908262,1.69030578705391e-05
0.209743610723633,4.19042225638516e-05
0.207550211945294,1.49379328444106e-05
0.145868676378249,2.40280366075329e-05
0.167986171065334,3.42557567056529e-05
0.201733344792152,1.43851191297266e-05
0.191420689871497,2.6540038973809e-05
0.195690999722051,1.29564770171704e-05
0.168877785553522,2.96938780623563e-05
0.200525795896832,1.7067668669898e-05
0.19254915806282,1.86684508873479e-05
0.172122779421097,3.25882945216685e-05
0.260593862025259,5.71929825144928e-05
0.332528080237232,2.4738786782886e-05
0.258800068994932,3.15384652167123e-05
0.294331869137599,3.5451755592813e-05
0.254465633821749,3.84294877945926e-05
0.245751878806604,2.06197582083139e-05
0.219337128710553,1.56716851396745e-05
0.143966349697259,1.39892368759192e-05
0.164821212660087,2.81845147057005e-05
0.135241506049976,7.96563314463965e-06
0.0943295030934352,7.62674823962614e-06
0.183643217559871,3.399209267739e-05
0.108088777131734,1.02482215841468e-05
0.236060818588716,7.94253739686777e-06
0.331713490973593,1.59987466278373e-05
0.135488191239103,1.71588342392475e-05
0.23511359836216,3.02690553816839e-05
0.234091365829896,2.72651578436768e-05
0.322424275990093,3.19332215638422e-05
0.22646239993284,3.13798900413121e-05
0.262239298268261,1.78837164462104e-05
0.248168458812639,2.98847611962517e-05
0.304591797186127,3.08377404200525e-05
0.326077827644547,4.86189355683365e-05
0.17762905703496,2.67076938882328e-05
0.207362346025958,3.22547996581502e-05
0.404841317545501,2.20147737359647e-05
0.158322789459828,2.4299098897623e-05
0.148574157990001,2.40034646173234e-05
0.130492256956287,7.69471592940684e-06
0.14456594098651,1.20238654330232e-05
0.0913535241676091,4.97685960512644e-06
0.105138093458117,2.65487494110136e-05
0.159844986911021,2.10545296967256e-05
0.129297391102261,4.35210913309599e-06
0.123677164814114,5.28704934127402e-06
0.10631761525807,3.30614010116742e-05
0.124991255441111,1.80205841329436e-05
0.129275917937257,2.98156789705837e-05
0.0676135404328136,1.08397817613773e-05
0.387728701317826,3.19002448104865e-05
0.288926030043175,3.03172654672281e-05
0.371764404903388,2.46387436062172e-05
0.369363347569879,3.55913774111404e-05
0.294741615291609,2.59774439515878e-05
0.29709707170419,3.85757333876585e-05
0.36609087894457,4.21389380730706e-05
0.254718919943611,2.77646694430762e-05
0.159472953617055,2.1899352465543e-05
0.254258001249847,3.67681116088935e-05
0.145313743178992,1.96984318152248e-05
0.160314734092314,3.02580401038187e-05
0.172974348332413,2.39935456496147e-05
0.2757332683805,2.72559634734204e-05
0.232917088829779,3.4374973767876e-05
0.169347839738826,4.59890756050673e-05
0.196711334787779,2.93171360775835e-05
0.111910931973225,2.11587634342748e-05
0.141759400781604,1.83715459694883e-05
0.112285359201234,2.24443961736568e-05
0.0515121416191759,1.78808288658661e-05
0.0693294230162971,1.59977987740111e-05
0.0700201533434136,1.57100847684772e-05
0.0327345743643885,9.77720287091706e-05
0.0880164887575446,1.93905417283346e-05
0.0793397216527074,1.1593263963003e-05
0.784685664763799,7.26283875482002e-05
0.432779089777003,5.65509710531465e-05
0.404690498903832,1.4983524932936e-05
0.314156238820126,5.66250944466982e-05
0.593297315595254,4.70643596352814e-05
0.529003902876082,4.45184733256953e-05
0.657585437251249,3.22707678354633e-05
0.69932247351536,5.66966151947016e-05
0.758649323985932,5.26808571886272e-05
0.64255485098233,4.48575623214359e-05
0.655442032730682,3.85310861934509e-05
0.491674492898559,6.89380785034915e-05
1.46925975759249,0.000257647475104614
0.396533310595017,3.13633658949689e-05
0.27763294155875,2.65502446709824e-05
0.26277283583961,2.9065663456724e-05
0.389973702400182,3.01768621310273e-05
0.275658597278962,1.53459904789928e-05
0.238333832616861,2.81018827286126e-05
0.266092171775498,9.8918709047152e-06
0.371177730877727,4.96073841289661e-05
0.195938253846065,2.54316081055579e-05
0.127772851858976,1.11818999046898e-05
0.12407345056141,4.55249434687485e-06
0.103926949280367,2.10283152645282e-05
0.131776845255351,2.23856777926518e-05
0.186992585731343,9.63251273822868e-06
0.109693126781049,1.90624846947164e-05
0.0755831073442327,8.97333733708244e-06
0.0926043941735477,1.01508874268325e-05
0.0719511353636592,8.75287615791228e-06
0.122052233231348,1.29216749043244e-05
0.113390828727448,3.36028289671612e-05
0.0839701156846758,7.0022981042701e-06
0.105226225019987,5.63045096708083e-06
0.100654388527772,1.30120670083758e-05
0.0862979490092733,1.96068208854976e-05
0.0664444721688277,2.82210176010625e-05
0.0831495895805545,1.31754478372161e-05
0.168266115775607,3.2879610017824e-05
0.198982596787432,1.0090077495589e-05
0.123711401881097,2.36721344529706e-05
0.141372999851643,1.45058974873392e-05
0.154193168920127,6.38133387530888e-06
0.132117803082699,1.38031013258634e-05
0.108712203586432,1.53310664069465e-05
0.164934193729048,2.46376749032757e-05
0.118205114216858,1.67442091557332e-05
0.139589718404955,2.27929933359935e-05
0.183083314160073,1.6307512009712e-05
0.111744380675047,3.88121194287734e-05
0.180843269383317,1.79834845223821e-05
0.353798478372559,1.19409540200389e-05
0.402742528383891,2.92805276472078e-05
0.369423976283419,3.05862653728868e-05
0.359595112964029,5.36076631531475e-05
0.39488680615568,5.0452824380898e-05
0.355665227199792,2.98002047363172e-05
0.358897537229326,3.24203275197442e-05
0.332895735715827,3.54202087797559e-05
0.37229697261456,2.71306380149339e-05
0.435925448566686,3.09532926693367e-05
0.449416637778155,2.7297780482193e-05
0.461638864473438,6.19635470497289e-05
0.470542963701036,6.17594279034516e-05
0.241744897522103,7.22584202943916e-06
0.149092240268468,3.06807929176505e-05
0.160666183208322,1.60305110734545e-05
0.147691988986835,2.95918212383286e-05
0.168584779543267,2.2430877596819e-05
0.166970145239528,2.52978325719907e-05
0.109940362449207,1.78868641352924e-05
0.173328405450698,2.11001801978575e-05
0.218793501292404,2.15616011949818e-05
0.191007574737974,1.45365872857608e-05
0.249008450901893,2.17400738359888e-05
0.164467365387127,8.62062782905988e-06
0.53816118776546,1.73696495512409e-05
0.34396515100907,2.27483876055206e-05
0.25704431796884,2.65278330696521e-05
0.268620876631233,1.92189804913638e-05
0.260273337085219,3.91122544975201e-05
0.23977330609963,3.10735330201935e-05
0.21112366111453,3.07851186518912e-05
0.157898363164452,1.04596874850965e-05
0.201409351272935,2.05191196052899e-05
0.152875892509347,1.54207991065864e-05
0.109205393209668,1.65520938091765e-05
0.100602019758528,9.45241608514116e-06
0.0977054698829537,7.51949210911633e-06
0.108808892824918,2.08546180773139e-05
0.453206198410319,4.55334796779816e-05
0.490188611417182,7.75970859429276e-05
0.565805255879195,2.68030870072491e-05
0.483973636130754,6.86193398357308e-05
0.568185913350889,4.4351354974742e-05
0.603586728149694,6.24607439594777e-05
0.67445460300868,4.12287955704355e-05
0.767532304224196,5.20911807663753e-05
0.631215145181949,3.53487774031425e-05
0.706521767158384,3.10840852114256e-05
0.872823476936387,5.25581195061547e-05
0.690312212066122,4.43808195908151e-05
0.516549046210499,6.41230853598752e-05
0.257621560522793,2.3371153494702e-05
0.667470275991495,3.95103183878234e-05
0.201528402801494,1.43839907132186e-05
0.18697817969077,6.76830995720493e-06
0.195745482461146,1.7094042699491e-05
0.175404419359538,4.1327393695419e-05
0.157230123853417,1.18360111380195e-05
0.135464340134788,1.62791583737095e-05
0.122472651059708,1.97401462299087e-05
