"u_hat","V_u_hat"
0.262165775270911,0.000102348652044711
0.305366056813104,6.735832075616e-05
0.427867494021091,0.000100405029111375
0.426117957474981,0.000101047441791635
0.475393198807087,5.80621161223564e-05
0.446089887285948,5.04110174779645e-05
0.501115771412537,5.29146867303404e-05
0.467165183008563,2.02851876417129e-05
0.414136156900291,1.14667966767034e-05
0.420254527932564,7.47727118453329e-05
0.414783318966098,5.68751014081198e-05
0.425540113035107,4.89464186748316e-05
0.42878927364192,1.142047026982e-05
0.450888908440997,2.44098958700895e-05
0.543371806282111,2.74135955024851e-05
0.373694820838429,7.65959299446313e-05
0.430685894641437,6.70613746890026e-05
0.460036116670802,7.94493264543888e-05
0.478597753224504,6.3084970367319e-05
0.322589287146964,7.87502121628673e-05
0.345208276574609,7.29218372340586e-05
0.236822844584919,4.74966197501361e-05
0.41839115446357,4.33670614154815e-05
0.404850409715946,1.60761452970328e-05
0.454703157531139,5.43116549660471e-05
0.447388858016185,5.56264225163348e-05
0.377896769211722,2.3121131011471e-05
0.370488770875694,4.46293716398891e-05
0.358296149410217,2.13187429008092e-05
0.349745594852645,3.48832330314348e-05
0.323738401591376,6.6226354938789e-05
0.303004577427885,7.4262462173725e-05
0.342353615641354,2.90371064411019e-05
0.270994899670755,1.30974952864396e-05
0.303107560585383,9.92694648062894e-05
0.124667893979504,2.46595327957395e-05
0.133001619813518,3.56553598124435e-05
0.188437490606574,6.2938676896191e-05
0.156409812704003,2.40205948852141e-05
0.131723263091109,5.58950118857919e-06
0.143602817247132,1.36899550163693e-05
0.105263428125478,3.52486177495303e-05
0.0991554883895455,5.785544572136e-06
0.160726001492143,2.33744954723685e-05
0.121650108779796,5.93807248799832e-06
0.132403006449986,7.01783857197025e-06
0.091447404011372,5.70802713975027e-06
0.482340379739178,3.12051478643305e-05
0.422601869382004,4.23555163793073e-05
0.47962618622211,4.48210156949923e-05
0.374761976030245,4.98914830857837e-05
0.251833466749942,4.06729073313109e-05
0.480002520374648,4.73693614859617e-05
0.455514123798921,4.66889018980616e-05
0.427947674762455,5.36327129810667e-05
0.424298790672117,3.21672086975994e-05
0.438218612480911,3.88338271688896e-05
0.315908928326123,5.79817660067791e-05
0.332511077851465,1.80862454352787e-05
0.337510334639219,5.64903506764734e-05
0.824389925991894,4.65746649671864e-05
0.795033425564766,3.2828538388128e-05
0.616904611291669,5.71528342944018e-05
0.614023556568664,2.85037749241181e-05
0.545416944704788,5.62042595512802e-05
0.599368214518504,4.99484799865787e-05
0.538458113591669,3.85351682759336e-05
0.54824833937694,1.28393342001999e-05
0.537358199276082,3.65871529750256e-05
0.52670285428051,2.22213762506523e-05
0.488669919389965,2.10066271593157e-05
0.459270468187867,5.55178784183977e-05
0.374383981827239,2.99093380950523e-05
1.27244809644299,0.000201558083905119
1.50950047050627,0.000448313994834504
1.10993081958774,5.62594525783052e-05
0.848435297966099,0.00012364731936834
0.768129950094693,3.60042599905786e-05
0.487435976994202,5.03972900439081e-05
0.431184210052082,1.64541845086414e-05
0.546400281252214,7.06668527554143e-05
0.42256785856648,2.53840824869187e-05
0.760792424486506,0.000116783297467106
0.765969247056764,4.53844285302628e-05
0.617394581979552,8.2044133569997e-05
0.362956767281981,2.06237049399151e-05
0.223914731582833,2.51021930686948e-05
0.203559764362817,3.53584781458037e-05
0.231229704309632,6.25838943703431e-05
0.198332273879417,9.62608804187995e-05
0.138118821832407,1.68378895982331e-05
0.123531513573638,3.88497884439878e-05
0.128616809624688,4.31527333877265e-05
0.118480185013803,3.13380372004889e-05
0.184945865318141,7.3281128242391e-05
0.200693203481195,9.76059812164083e-05
0.184741088506666,2.8133119066993e-05
0.116603556198978,1.47301878932419e-05
0.146590179892027,3.05440296520136e-05
1.08474474054435,8.9176914357286e-05
0.827988079916952,0.000130586723612616
0.831448053283928,2.67772502047282e-05
0.861466546268367,3.93691445187953e-05
1.02837018985026,3.70068488763197e-05
1.06517474223998,0.00010563892343843
1.1472174712971,6.20815800705982e-05
1.09373404087218,0.000108710836545607
1.00306917527435,3.61317508190401e-05
1.24577779933211,9.06291705447403e-05
1.15362184372145,9.15043700952778e-05
1.04292275305884,4.66290793396872e-05
1.06956685360961,4.34616556421062e-05
0.587917688339445,3.95307779573406e-05
0.250767470100435,6.26636296092162e-05
0.262009032711839,2.26868238162997e-05
0.12348836517134,1.21502691953951e-05
0.126788426778158,2.6439496478393e-05
0.132504641815481,4.74404003503871e-05
0.120890533960274,1.28145820404907e-05
0.124752662277878,3.01619619308723e-05
0.0869755781247909,3.89541378718143e-06
0.10619838667289,1.23057149976784e-05
0.108340141385736,1.25024024139628e-05
0.113352622837378,1.32187696073068e-05
0.0686256837903563,2.28000072001561e-05
0.427600731049323,2.6928251118571e-05
0.306659249026349,2.06823250289695e-05
0.35209342716588,3.63619110738224e-05
0.31825105636557,4.98586358233055e-05
0.23734479631583,1.68976400627235e-05
0.375068563166565,2.47426324592462e-05
0.329598658083776,1.71196262613503e-05
0.248579203604111,5.85721077015918e-05
0.175872185188075,4.32412170772021e-05
0.254944371197838,1.02724535366585e-05
0.23954110950107,6.36810069958393e-05
0.435111098479967,9.60194493133099e-05
0.379508170738575,5.86298568741936e-05
0.670052185171633,5.42386801203648e-05
0.485267225969642,5.32911151135457e-05
0.661802894415722,4.32403636744782e-05
0.712826723298737,7.97162619852984e-05
0.792823128952094,3.38875960255813e-05
0.815169348408292,3.79363018844782e-05
0.596768186120113,5.34201651584628e-05
0.641816732831754,5.1741336355256e-05
0.585421547340739,1.54178227522525e-05
0.706487382206474,1.38136713503585e-05
0.779466765475455,4.5408013751727e-05
0.754541331601935,3.48335882895213e-05
0.928757053612342,3.2610251827969e-05
0.346323720750902,9.33343174442238e-05
0.179211315582156,4.0648739483611e-05
0.191773394613,8.09659519657558e-05
0.157310774797801,3.47310607432892e-05
0.187190825214997,5.02418760329997e-05
0.20001250888126,4.40002038520671e-05
0.186324219224327,3.90369673604379e-05
0.337479728939048,8.22735367750137e-05
0.240342818221658,2.45202813788343e-05
0.217645172155555,8.0034249140582e-06
0.163509499944326,9.89273767049817e-06
0.21829797938727,3.40371086877825e-05
0.274059373619689,3.80347021986531e-05
0.24396755127728,2.84852744617683e-05
0.242689479344954,3.74628636804246e-05
0.237971458272345,2.15613770346884e-05
0.23817986254843,1.17920380404935e-05
0.223560274993156,4.19673156547745e-05
0.290547161603137,0.000120869756593134
0.16292409350968,4.30594647080116e-05
0.188478510065269,7.04361337114937e-05
0.191504395085037,4.47234679398522e-05
0.203100620537099,5.04235011425126e-05
0.1297720416105,4.5598826690551e-05
0.0944998504903917,6.29119864221071e-06
0.100011896626877,9.31668859802696e-06
0.445771832120098,4.7113964874222e-05
0.299537563575426,6.39076204885794e-05
0.36389579135907,4.69467045589406e-05
0.255132899345742,1.83460248968108e-05
0.417781848138094,1.10710789521599e-05
0.405002349583084,5.01293544889172e-05
0.34726344357979,2.958056232691e-05
0.334846612752138,7.23984777774216e-05
0.313311922633438,6.90351091900447e-05
0.321366918576104,6.56316447032308e-05
0.240739710632338,3.99124288270418e-05
0.229823486109446,4.07994542514399e-05
0.17716420351269,3.23306080200601e-05
0.613510246917038,5.18915234428616e-05
0.512476542294908,9.88527420554762e-06
0.508582729023659,1.72588767306346e-05
0.466695461953423,2.32669851101757e-05
0.437222144585424,5.61819313031375e-05
0.433119324962049,1.47902178555865e-05
0.41896212855607,1.29588004774664e-05
0.438580550215483,1.42823394952152e-05
0.273574575022977,2.3437092219618e-05
0.290236913560691,3.67955988481539e-05
0.199883877236224,5.73099648830967e-05
0.152492867138655,1.39526738527268e-05
0.216688707025118,4.3948596546409e-05
0.160529318981199,6.49321623713687e-05
0.12399260780272,1.25146698104064e-05
0.162938475513129,7.35628100561031e-05
0.179373818998119,3.43077613226372e-05
0.125828650952833,4.01556557426512e-05
0.0991226601385726,3.40023560556473e-05
0.117875078821579,2.12023692356192e-05
0.118665007331671,1.52270737033197e-05
0.0832849210123106,2.93294481908833e-05
0.0850578006854557,4.79798796514531e-06
0.0620362119192683,4.97866246070192e-05
0.08292959176766,1.54836456775164e-05
0.0624158037865176,5.04603873178957e-05
0.554943426118009,2.69239843909328e-05
0.505684963884775,3.49997163541899e-05
0.420352768514744,4.37746732785644e-05
0.332530811342646,2.30655520519335e-05
0.439089145084677,1.67287597905488e-05
0.463639844044268,3.48506343586698e-05
0.62765423905531,2.55805569057102e-05
0.542268477899121,3.87189501394525e-05
0.478789008583006,7.25273507853225e-05
0.461122655369929,2.84069690997492e-05
0.381945890082876,7.07937598495896e-05
0.373591416320043,1.88979624127936e-05
0.380960457852112,1.54836430728682e-05
0.377720534701164,4.18219803041553e-05
0.340767274194356,3.35112679214546e-05
0.42498468577252,4.88019383329087e-05
0.283502106193213,3.36777142152735e-05
0.43964662190139,4.53129195186087e-05
0.539713280485297,4.91586646472872e-05
0.581497071309746,8.57697253693778e-05
0.84515351572573,2.0768723832207e-05
0.834989454810072,4.07827615193513e-05
0.777981345151375,6.07254434540471e-05
0.873929500350234,0.000120769462283495
0.541653489632487,7.02982019400843e-05
1.27846309365337,0.000158643316592689
0.285699612930576,2.25203217878883e-05
0.302743785875709,1.93832459943569e-05
0.279050362546642,9.31566843154499e-05
0.165047505011184,7.7828953281283e-05
0.338252313961171,4.9335926864003e-05
0.290924677755459,3.95035640362293e-05
0.175800967852015,2.35343905526521e-05
0.156749026476735,4.94600255949798e-05
0.317099606535348,3.03747569366398e-05
0.233701216022473,3.97578408504129e-05
0.141097913621572,2.82352911327579e-05
0.128856513234607,3.13846230167241e-05
0.135654563965964,7.00208441632091e-05
0.338667457065226,6.76225947369201e-05
0.264395859473201,3.82228831270917e-05
0.297233945256105,4.2106543043408e-05
0.226333073574087,2.06492608588222e-05
0.301601972831508,5.88610614287617e-05
0.321093531973788,3.55484111087595e-05
0.421340114545998,1.1751975866554e-05
0.737300656711536,5.2641528063222e-05
0.676614698973012,2.44439726944074e-05
0.689122961288061,2.41165818980733e-05
0.709875561877791,5.21832750176644e-05
0.575315710145804,1.31892542223124e-05
0.304948722250513,3.01121356214151e-05
0.627927668835093,4.43965892737117e-05
0.667566152250055,4.34562692202301e-05
0.593760256045973,6.39721957409411e-05
0.596409593283184,5.29811878436649e-05
0.862913327634328,2.82584291359273e-05
1.08844013437018,6.03214567318696e-05
1.18083032276834,0.000114535339575571
1.50084148318643,0.000246181860293389
1.58834205479789,0.000205771442569345
1.39793190167739,0.000150839782443176
1.53525252745376,0.000271669136507403
0.823104526412803,4.28986347785859e-05
0.75748363202978,2.91131803485846e-05
1.03684396973176,4.35654220575687e-05
1.00356740065871,5.07953697723071e-05
0.876402993548525,3.25922864771084e-05
0.759914061108939,0.000158329547909764
0.831869726827218,0.000105240852502558
0.962332514851727,7.68468017654488e-05
1.14600451621885,7.83221903251388e-05
1.26017404962337,4.1147349773317e-05
1.31313545247686,0.000133647001389838
1.16840360371579,8.92473621241961e-05
1.40992613235584,0.00117490612660834
1.18207657704621,9.60321369671783e-05
1.07191187496608,0.0001033622636526
0.289389384158187,2.66003275242483e-05
0.270384699881212,6.5072557509407e-05
0.233473036091032,2.86600751705478e-05
0.333296709127007,7.94721474713978e-05
0.522314006299037,1.97531463800242e-05
0.459285169476314,3.96568386079478e-05
0.671566987123782,2.07667840075892e-05
0.453138850707723,2.82210255502645e-05
0.457146698007892,6.33590400557844e-05
0.331516379707866,3.6540981338659e-05
0.264607852315751,4.47453662415073e-05
0.813503994210506,3.3647088216541e-05
0.47015888035798,2.13758095485555e-05
0.253510244735075,4.38820238761541e-05
0.449267174557234,2.51748545848395e-05
0.449478525443711,7.79987725811429e-05
0.34084112344153,7.23352110266314e-05
0.375426969737625,3.99975400892654e-05
0.313712412221393,7.07870133350167e-05
0.331447143425246,1.71453763849945e-05
0.202197887728997,5.19742392145519e-05
0.279271463535909,2.04300445701163e-05
0.248982963902549,9.3093718199494e-06
0.132708712384746,2.68759303650264e-05
0.061774448095504,4.91019244509257e-05
0.105752593136951,2.55118326745647e-05
0.728990886909439,4.0556060767901e-05
0.552295193204547,8.73483949181828e-05
0.603302772269108,5.34377928176191e-05
0.328065395976439,3.24044257435785e-05
0.424381186619141,5.96900874660134e-05
0.491056240418908,3.38685406331287e-05
0.479387604216948,5.28807930095889e-05
0.546206080971749,7.23027419132462e-05
0.471393789471363,7.61633967063676e-05
0.533520242404019,6.64336248984356e-05
0.530616736856152,5.57073768228995e-05
0.473033023382244,2.78381498480892e-05
0.375992395241033,4.761546197371e-05
0.197034387988166,2.77809247682847e-05
0.205897318957296,6.80308206370422e-05
0.210041705020657,4.15764649300236e-05
0.139464518964193,2.07289420145139e-05
0.167893953928728,5.45761348785931e-05
0.213388657202031,2.83331147690437e-05
0.201323996725267,3.11150760253505e-05
0.20204559929865,2.85993563991456e-05
0.168024165347179,2.75419792845982e-05
0.20840847456505,1.73560097401743e-05
0.201325394352306,3.51322073920562e-05
0.174562433341384,1.88396972719039e-05
0.275295217515162,4.45113583292036e-05
0.339105678005258,6.27819285499716e-05
0.25065776975589,1.41578252033701e-05
0.288676936580637,3.27759747138576e-05
0.247106453725175,1.49301627842169e-05
0.242010663035778,2.71541059754883e-05
0.214965394451881,7.84259972450372e-05
0.134892673379049,2.3029712000372e-05
0.169988528408747,3.43420935517858e-05
0.12948484168642,3.13780029657911e-05
0.0974581118943848,1.54618704802605e-05
0.184794219378928,4.22333032546986e-05
0.115196133549596,1.71139644796846e-05
0.242017683814764,4.15279593485233e-05
0.336549797509149,6.40221713533153e-05
0.126375110488348,2.20439179578145e-05
0.228695147732551,7.72776045158802e-05
0.227293794596959,1.47651102646426e-05
0.317993208229574,2.68317702115759e-05
0.22286808088231,5.71446656650826e-05
0.263006141089689,1.0557400343488e-05
0.250632407569494,5.24032476573517e-05
0.307567027623254,4.65234191065694e-05
0.326032455083867,1.34833325967267e-05
0.183222918221988,2.8525182307662e-05
0.208326161247112,5.48427762941054e-05
0.414512879825721,1.14439320707284e-05
0.157333535391603,5.63173087710196e-05
0.13706946545339,1.32823804136078e-05
0.123195182984529,2.79619393795078e-05
0.134832471272233,8.56768623860411e-06
0.0875986831559425,3.59205164311753e-05
0.105035431971211,3.45070426516689e-05
0.158665798708192,5.32723625259161e-05
0.122072969996152,3.66942557958158e-05
0.117955806330909,7.67091837320061e-06
0.105401412681103,2.54241548404332e-05
0.119114271011986,6.68567741644757e-06
0.124364327001688,3.65268700782092e-05
0.0596989971495644,4.07072354139474e-05
0.393227873972194,1.35029838822664e-05
0.295574723118479,5.66202140867228e-05
0.377911498407661,2.75181740268288e-05
0.379644921546603,5.36294053051316e-05
0.302408378375311,6.65846440824269e-05
0.30392323893322,8.3182298652388e-05
0.37191204281353,4.95942349964909e-05
0.26850255780198,3.88754180633995e-05
0.164405230658051,4.48977872299063e-05
0.267994457343632,1.1909755006801e-05
0.150180838761483,4.13190400762551e-05
0.166190107068297,3.09645167886906e-05
0.179982413347146,7.19559372948637e-05
0.282940913650592,3.33871853029061e-05
0.238131254662481,6.05519886324872e-05
0.186565525551065,8.42001625520646e-05
0.2121912493625,5.62198509878096e-05
0.118978994860415,2.13705378557948e-05
0.148612789286564,7.26832630062737e-05
0.117673132936743,1.0009280710346e-05
0.0480200882605769,9.61302433206296e-05
0.0674586901799122,4.35606802584614e-05
0.0631661492057347,6.74215467861642e-05
0.0200090889014382,0.000358917933682193
0.0884759250772514,1.58927464404488e-05
0.0805015556327698,1.58778497125175e-05
0.793761818535463,6.44234492420573e-05
0.435533057379252,5.77634520934162e-05
0.410101884094788,1.13687415695095e-05
0.313289632087189,3.72045961930654e-05
0.599020396957816,0.000105666291235432
0.525621659074383,2.14144046919664e-05
0.665816845492664,4.23350544527515e-05
0.704814741123363,7.40045154526872e-05
0.767618619268249,8.55252320501331e-05
0.65078574304518,3.0736744957162e-05
0.662163584024132,6.59861584999442e-05
0.49223200079902,4.36555542268043e-05
1.49546684012923,0.000544487089631657
0.404072845364148,4.14786003869041e-05
0.291265325842976,3.81317706721297e-05
0.266673650379204,3.33104711824236e-05
0.395211548084923,1.34105487944969e-05
0.285377823556399,6.47017606113974e-05
0.251007852076728,5.92721689428593e-05
0.274242542809525,3.77865744749629e-05
0.38035136998776,2.50779672780177e-05
0.199876601112785,2.56565516706702e-05
0.132921412303515,2.70461857114131e-05
0.130023901307246,3.36434049563682e-05
0.109114718837616,6.49613536383417e-06
0.137860206456387,1.75353876767629e-05
0.191006262991297,6.81740605695124e-05
0.108175791975486,1.80684722524097e-05
0.067999713477678,0.000104234226069448
0.0862063760024024,4.57283576557051e-06
0.0642206510012181,0.000136021784166677
0.119322954731075,3.26789977322765e-05
0.112196415209817,8.86737831023892e-06
0.0823718510574342,2.82416974282001e-05
0.100767151375998,5.92641703749827e-06
0.101808473608192,1.18935958831639e-05
0.0785748405156392,1.04764707614452e-05
0.0547931592611636,5.61437844457398e-05
0.0775393008751843,2.43110594866482e-05
0.177753030571072,2.13498309566403e-05
0.20726858304823,7.35877960556825e-05
0.115661967371429,2.84424319001845e-05
0.140038179457908,1.97788721831294e-05
0.157649909069337,3.30703451234586e-05
0.135906573910162,1.33306281680624e-05
0.107767659313724,1.44961114832391e-05
0.178106160037127,2.73516302155885e-05
0.120476327841999,2.70805601706613e-05
0.132620754739344,3.01172541217449e-05
0.192979714713965,7.1523358348168e-05
0.100524158653614,1.631622476474e-05
0.193862382332584,3.32922433265812e-05
0.358348267749881,1.662053708046e-05
0.408189337987887,1.67246952310744e-05
0.37359466365164,2.94738363420302e-05
0.366709868056033,2.27669928409013e-05
0.406413311920139,8.58176832981682e-06
0.363462650723606,3.02760106602188e-05
0.364918036481417,1.33806622847915e-05
0.333843923039139,2.60948646576932e-05
0.373707231275166,4.66994991207378e-05
0.438135698939276,1.14008921017736e-05
0.456093984198589,1.3920118138212e-05
0.473058903438463,3.38310284163697e-05
0.46983257362586,3.83901507951452e-05
0.251268331094329,6.16836035474016e-05
0.144770515939204,2.4295343574833e-05
0.159328530238944,2.5018277744122e-05
0.142127425231424,3.44404336787779e-05
0.174682057768445,6.3049996642034e-05
0.17389916298753,5.39872739946825e-05
0.109146729285488,1.52926368576703e-05
0.188757733707116,9.4996802382037e-05
0.224053418640693,3.00231662297592e-05
0.197026775406368,2.25781544418846e-05
0.257724731644243,3.21112476775939e-05
0.167475511404252,3.44418511274954e-05
0.530367730315473,3.77970750552672e-05
0.352483107463815,5.06173068029347e-05
0.251716382676978,3.18218751034968e-05
0.266418806411552,3.77120456465516e-05
0.258411242108134,1.12440620530017e-05
0.231894623920158,1.28087546708971e-05
0.203251193853945,4.90175995665862e-05
0.153111394631708,6.20448254756085e-05
0.193186124069561,4.6744601765306e-05
0.148068128399737,1.18487605284545e-05
0.106785543681334,2.52965514631151e-05
0.0952372330940631,3.34256385004378e-05
0.0895509772714915,5.57290394795684e-05
0.108578106669993,2.71058492403433e-05
0.453175422424877,5.46484251364361e-05
0.496619362779928,5.51034071098396e-05
0.57014057120297,1.31597785462627e-05
0.494269947399186,7.02206257761341e-05
0.574514303002453,6.50294589806789e-05
0.60378947433099,4.06451828066096e-05
0.678506337697587,3.15505254360601e-05
0.777980105775634,2.65284967633149e-05
0.632092050460538,5.08022908933273e-05
0.715604605461206,2.56696087888204e-05
0.881957425099368,8.50403076779552e-05
0.696017434982975,4.73038103974679e-05
0.512167436982905,4.70870533144404e-05
0.26261050351244,1.84055373354337e-05
0.66320919474042,2.85886279865268e-05
0.199316444625112,3.4389371886651e-05
0.18816205203852,2.99626862550972e-05
0.201967854295158,1.4941417246223e-05
0.182542306113961,8.79219711058497e-06
0.152156249814561,8.78080364744158e-06
0.133134473703518,2.15950687959559e-05
0.11760778473508,3.42215144432374e-05
0.100744893789078,3.09360964632017e-06
0.144020996335055,5.41718476558458e-05
0.108367555111909,2.01911155471836e-05
