1.000000000000000000e+00,-3.784192078244829616e-01,-5.657053262432528706e-01
-3.784192078244827950e-01,1.000000000000000000e+00,3.931186630092950440e-01
-5.657053262432528706e-01,3.931186630092951551e-01,1.000000000000000000e+00
