train_u_0,train_u_1,train_u_2,train_u_3,train_u_4,train_u_5,train_u_6,train_u_7,train_u_8,train_u_9,train_u_10,train_u_11,train_u_12
0.12876358937109758,0.14773998067055197,0.20859236284638957,0.19857999231528614,0.1780643479560158,0.1937792213764858,0.2400777720997922,0.1739822783029225,0.18292877602112323,0.12044256701690459,0.09149969542943101,0.1238511077476815,0.3526403186467664
0.16446970906416505,0.1260135415830484,0.19860056901154455,0.2171111010966047,0.19619115452799302,0.1952539774613791,0.2403474368489585,0.2071598713663462,0.2797481959157344,0.416081859527149,0.5719195602851107,0.6097796218213326,0.030758178933054176
0.4403048756534117,0.48578257129869606,0.7108939058900084,0.8078563510024029,0.6976611836650306,0.6315605658047533,0.9970794915042506,0.5430405945502813,1.0160327392849944,0.8695302290177128,0.5553618151661044,0.23437850860179,0.16508148221119925
0.6845825046599938,0.7495210542764257,0.612230381176003,0.63129598317231,0.7246342615802268,0.7411770832316077,0.7123851886945451,0.9724306837994102,0.7907290730553717,0.7066924891006233,0.1232814386589378,0.02219457402202158,0.9122767389789878
0.1098684276062593,0.08271034699380218,0.0906473711800249,0.09453901450179449,0.10119855868171827,0.11409260756126421,0.12579476667664152,0.15363925108881737,0.07600414904714499,0.1622421141806982,0.3365046093572607,0.7036277924287678,0.5703115632717828
0.5451941367843737,0.5922063220320801,0.42311237604713714,0.4030026035799305,0.5162862385674757,0.5506148546643697,0.3300997920785106,0.6129072508149369,0.41278044043906753,0.348689250983547,0.34614176725700563,0.24631857637761906,0.710672240691992
0.31046557555716614,0.3374478833917958,0.3113230864963393,0.3040043278990501,0.3262837751264268,0.3649168793426904,0.2277419986859404,0.2152744872276098,0.15720637435042958,0.061509751492499085,0.018055984380382903,0.013798903566716775,0.8062901284018825
0.023659522190644856,0.03998568631382807,0.06733074384468157,0.0974930062766656,0.062064994315517034,0.03550327365741085,0.34215793864085237,0.07686406024914878,0.4198621101493365,0.3887374965114326,0.6324497210671877,0.8785125827488062,0.09232010891377508
0.9238176794092089,0.9601041092940387,1.0262452214661502,1.0281881803629462,1.0575213645661288,1.0658715068619564,0.6110608969268176,0.6652711885007176,0.7155909429687338,0.49740705024391574,0.3925886956682033,0.16782166819115477,0.44325104613627864
0.06654597493146752,0.05746756800183435,0.07909462566208804,0.09224755958410182,0.07790394632151174,0.08752071529207392,0.21563039844547222,0.14686702450169506,0.17875620692293115,0.2790621624118551,0.4262781100197518,0.9739109634085447,1.1526651141504574
0.5579664951216373,0.5726255704574196,0.6846686181707945,0.6645254725210505,0.648189535306065,0.6301590799441792,0.2693779265356795,0.2698688136513635,0.39676501399697894,0.34475115330427053,0.4656987409117901,0.5483158195553852,0.3802642486202726
0.5366730969129159,0.5866371733511538,0.6668654527746812,0.7098680058179817,0.684535941816251,0.6297640308429735,0.6182838027510918,0.5870992002198275,0.8115669002756655,0.8072301040706458,0.5079941331034458,0.48895950172947805,0.7184080849648236
0.8918260071891606,0.8828038223930922,1.0149579256812358,1.0617209682677038,1.0648471869148686,1.0686582895220196,0.8553094848217173,0.7658467756044832,0.8975686638323772,0.8048698518306843,0.490828670267718,0.24707104499240803,0.37176139467022606
0.34254187651775536,0.3169975648896978,0.2793205329700221,0.27717888487989767,0.31962898869031175,0.29808428488577093,0.12208800031129902,0.2235004069217824,0.13376418418651642,0.20501409390609204,0.4656969039859821,0.6113756483737871,0.7749825409422703
0.9088991460294421,0.8245957275298283,1.0234786928028317,1.0426933440663055,1.0355401894586076,1.0955780052428061,0.7398938850399189,0.8392931521575311,0.8594303260731748,0.8372321055677511,0.9278348676923647,0.615578221542582,0.07121741070232235
0.3526321340476357,0.3531234852015857,0.260272337238931,0.21211300512651282,0.2878433219545172,0.4019521794206454,0.21490263469165188,0.6708572667489816,0.38201871277264215,0.529879279425287,0.6166324260128091,0.8065998094407044,0.5511511487744617
0.054913952603503735,0.05481991908449655,0.06980683538701354,0.07556089383136029,0.06697807369919898,0.09896002645400921,0.3330929031938825,0.28593595838124364,0.33313257343984676,0.27861313575683927,0.3033561161526114,0.5027998543313552,0.6256233424052433
0.08848095078568578,0.07480662986496675,0.1109668644785901,0.11071720413220572,0.10166777069341598,0.10763662286592435,0.11823713097482529,0.09918067883833827,0.13467214223065255,0.1590560853629949,0.34571776030300616,0.7101007923041431,0.44086635290503573
0.3472281217155192,0.3525042900884876,0.4016012073844905,0.4257591707774471,0.423062847679443,0.4651960196681394,0.5635618042247675,0.3916886068074965,0.39691061409793105,0.3289353227048877,0.2907952999749478,0.16310955062390606,0.23314400934343232
0.40964938947841123,0.35201387998888006,0.44033082455757405,0.464048580437493,0.4598068128340975,0.45073489528792104,0.3360866720483973,0.31818350800323336,0.277376354041495,0.11211092648081346,0.11719351250146018,0.06474900706258843,0.45629075613662434
0.5689254646665263,0.5946695993827084,0.541788506738698,0.536209896561669,0.6044224138647091,0.6739220466981624,0.5630359589192822,0.7954156084689897,0.7402271725960042,0.7205525337538935,0.47668191694644463,0.286109803014311,0.7046647781023023
0.17564133264692153,0.16938585373297976,0.22263776660267748,0.24073466982849,0.22834074410186722,0.26567601049795936,0.6173682966549151,0.7548721788779444,0.7271462777569546,0.9122138340133672,0.8062726178119785,0.50287102006446,0.13347489822914615
0.3008859391302293,0.30905780825616486,0.27268062163521883,0.2503033523110942,0.28714800381468497,0.28793236610486495,0.10940154728102663,0.1457872368304598,0.06708831374167644,0.05833565827003943,0.06232478054524319,0.16562771079154087,0.7726831677189467
0.7608120834642274,0.7460372461431405,0.8965265936596628,0.9003740503340474,0.8867752372646354,0.8718825791829492,0.4472921720212641,0.5026949652234058,0.53056262917922,0.33819894244687837,0.3632839959407868,0.20606915778607568,0.14532424104137615
0.38259813243761587,0.43406614610560734,0.38212401059595835,0.427290653490467,0.46900433796964835,0.47136728616113427,0.8681366330930307,0.7746275713352225,0.757651784424267,0.7228793178870685,0.5428457493214498,0.21821635989194732,0.49181283688561184
0.11292691501677019,0.10820673994312852,0.08778295793673835,0.08548475493896215,0.09506576916227574,0.10555316672172692,0.07018185689947351,0.16797873040904512,0.14602944246569274,0.16081283679089733,0.405432163885549,0.552505992291884,0.36154001124220986
0.1779568953789602,0.199102956471228,0.20384290556176732,0.22867007581841509,0.2201393659303625,0.18742716434736123,0.32916844431019004,0.3986976480090859,0.5797389574451186,0.648188890299375,1.0244957388308995,1.0250221136327138,0.1834233554027511
0.6150611487832722,0.6248174852445514,0.6284800242689665,0.6239796674493321,0.6628361536121903,0.6482744197946899,0.3179202087895771,0.38859384944570635,0.33342301973486277,0.20400360886781851,0.1175017301319304,0.06244209125511624,0.5329695093134945
0.4147691720964459,0.43904186491270814,0.3613978569700812,0.3371112516439423,0.39716199081990217,0.3986166665010506,0.1187701022917278,0.13850422367781381,0.061429014280744786,0.01945813633060747,0.0023255014938162242,0.0015264693100380843,0.19692853732537785
0.09664205675333087,0.09565605096665789,0.14918070977100692,0.15239560840556174,0.13211128558208038,0.15603815138845195,0.29861501000140106,0.21560274639790408,0.3093495127783133,0.3976934596313567,0.6654957480396738,0.9339286416803599,0.3940988011056464
0.6659364492014161,0.7314184650117138,0.7868916964661973,0.8190710417752041,0.8232540115772775,0.8210950401364867,0.7699205889328881,0.6643069974389959,0.8012852584756768,0.6715050552338159,0.5078669834134224,0.23981430249208707,0.38908448126251577
0.19555585164716396,0.18933470122743315,0.2026138465496191,0.1896965373289406,0.1880174338559676,0.17417550106362512,0.03446492516071736,0.04788609711814357,0.07926826641758311,0.10868097642439269,0.5196475604403638,0.9661456646997271,0.3689268486809211
0.4359157313142725,0.3878791563126424,0.5072668061297647,0.4947783761575839,0.47404215928079035,0.5043708373230782,0.20308915305346398,0.17497425896883556,0.21057058573943577,0.0961624205686791,0.04175749612267267,0.10746555561451962,1.9492737001095795
0.30189620857511096,0.34704751736059414,0.2529266217948818,0.2873155020098849,0.32813112562169355,0.23566485886243063,0.25956724539081066,0.268492090785977,0.2504935887180538,0.2693105634271912,0.41967568283113504,0.2653341769516991,0.22265382392643876
0.08649093345117102,0.12170553049472055,0.1409547250896118,0.1677434719025044,0.1439810318072001,0.1214644353117799,0.4194626342587649,0.22858213354422316,0.5273871837986819,0.8069820582411292,1.2394904008843592,1.6206211295386708,0.38928188145129367
0.16611930501907085,0.18630030320844146,0.2574975309629485,0.31170699953201453,0.26456013555617164,0.23509538104495453,0.6846133450194749,0.5914716381994658,0.9659361909436746,1.0508258440767506,1.394416328913385,1.092061469032523,0.07444070596684826
0.29243258461831306,0.307495524354327,0.2788678883770954,0.2972331700166891,0.32537587145418223,0.3519310886579509,0.5957805903835978,0.8989167480368383,0.8597470424784259,1.0724243835597724,0.6119968783998736,0.3079161980668279,0.12717998295192778
0.11166067630769715,0.113908144774481,0.23882995361986914,0.2977050716177002,0.2131173385677787,0.15386621650114496,0.44469474997701264,0.15773305776875576,0.5491599868459657,0.589212584741661,1.0326387343330716,1.3006327890483036,0.29370153357270146
0.31887797650624344,0.3533854462906543,0.34515246952333306,0.3326754584190733,0.3385101992360853,0.293602180929018,0.07801723020317151,0.06357048295539006,0.08507480657213415,0.061008215520366664,0.10454169542212938,0.27948076316347825,0.7320967393974565
0.6309533109792999,0.6021692499248164,0.43538382965826405,0.36467108229411505,0.5119672909206311,0.6062202284015417,0.11543189716470696,0.40123731569442367,0.08118922809341754,0.07341180058917028,0.006599969842910784,0.006802313078352116,0.774155452444445
0.23435932565115852,0.24629897494303574,0.20480448103425825,0.22170785706776247,0.2529050801582486,0.25442338379687157,0.38019125969665263,0.38884783427908165,0.42948420024243217,0.4814811120617653,0.2905081317552076,0.33045334176912067,0.8405985581823541
0.23308603542074063,0.22313829488389192,0.21202983827354874,0.20584504830720832,0.22142777263628352,0.27701107782255774,0.22830891236099635,0.47309061474027553,0.38497665319875213,0.4603098618253256,0.5693736199694531,0.6907608011877047,0.9670374005554211
0.37335976802110143,0.4328556143473095,0.527694024928564,0.6143456316074535,0.5550377813460614,0.45301018135249366,0.6656358750222855,0.19399660806821392,0.4076079300174322,0.17711902591172607,0.059690326556820515,0.04256806285677435,0.8995274150871707
0.015481839580316882,0.021466932100731268,0.019225990246758824,0.022256354985356802,0.019812404818681618,0.013270881315054259,0.05149490430172675,0.025606053096790347,0.05004902097992977,0.0814626850204956,0.3074621316880509,0.694829964896981,0.42893474931227893
0.06545867177770781,0.07585601510565335,0.07387199623309797,0.08158758386277566,0.0801538132523415,0.08617325152605677,0.17941489352072718,0.05445258321682254,0.05949295540074299,0.04017825860608148,0.0909845682104104,0.31854514105909293,1.055351492715157
0.33264512493439663,0.30432461275385975,0.44408414719130507,0.472584217820392,0.4167915819189055,0.3672767516220163,0.30023593339435917,0.3226869283725645,0.39284599291339983,0.5924280092105246,0.9868590595281388,1.1428743935581271,0.12879587253742977
1.019342177744005,1.0395481359193985,0.9501280937174101,0.9149036877965449,1.0436010855421094,1.0693904361161322,0.4691977945078279,0.8417141998605415,0.45569731535890917,0.32838249036025696,0.04610596183898232,0.0024859164079584356,0.34467006287290686
0.3361443543922012,0.33411867187179795,0.33289765897956375,0.3188788820118946,0.3503981001575845,0.3835916463968159,0.34514595887104116,0.519950879477684,0.4084946663038342,0.6031817193864423,0.4033182453206743,0.3499304874257038,0.056689561843937024
0.25117024023560075,0.24890065790175692,0.28099896970346494,0.31163788919493973,0.29648272179938506,0.2631415172083885,0.3049948583118675,0.17596152508203125,0.16672567568113927,0.12648362723857784,0.03247434186804637,0.04221008222763862,1.0046665246259743
0.15979039120608232,0.2333861058825278,0.15776771135496315,0.17611375208264973,0.19798006401395243,0.1569197785567847,0.3312114540762745,0.27479404121948364,0.3841286022444453,0.47890371640629714,0.5748445882110654,0.7465848735231051,0.2503453599800329
0.2211930780959822,0.2722227601055488,0.24995657663370957,0.25333407483706905,0.2559829519022149,0.2158887398664999,0.1279489743572367,0.07156616415652915,0.05616445852211699,0.01911686373098638,0.0029535487412723485,0.0017778009304834433,0.16769128351218843
0.05751734216297831,0.0676035762710092,0.04676839588889579,0.0454986394410471,0.05520667445498188,0.07058885702059596,0.16275652476307753,0.19918928033961383,0.1405653269569338,0.209212241439911,0.6579425956383946,0.9888422630318437,0.14012801145145493
0.03416416924791778,0.021018071017140344,0.02735178600528227,0.022804067602307986,0.024994165958699167,0.0382108089737263,0.0379060917663992,0.09915970962499727,0.0940608754976376,0.18429629591526625,0.6283924367057341,1.3535536226509832,0.22307680016808742
0.08122362291027481,0.0928753818018813,0.083369308616092,0.07184668239781221,0.07866009568050543,0.09490047206184508,0.08156581268647504,0.14133268764616908,0.14618859013074176,0.11955815182419999,0.3023496579699019,0.6192582591812203,0.6728578011697625
0.47654984310227155,0.4959724892652784,0.4437305499115133,0.43732462754240176,0.4920433887109292,0.5021431889618151,0.3295036958991803,0.4622014021221996,0.3774806312352496,0.29756858700632927,0.1798476335567326,0.08009321190691357,0.09947812603875762
0.7284175131870347,0.6940129462706286,0.7822166416950878,0.741819551843789,0.7751051378808527,0.8739411520006276,0.4380602882313193,0.6345941855088709,0.5338571159007589,0.47497031179885396,0.24058736776238634,0.11562153944666495,0.0245208535780373
0.4201636680623518,0.4661590157745469,0.6274083534467995,0.6936471645886052,0.6156781683973264,0.5423543572952223,0.715507065231208,0.4127292546443839,0.6033516640076724,0.5301561528857487,0.5052300705147624,0.337931880497741,0.3206608292007916
0.014612446171921908,0.016209115774426547,0.01794460783140029,0.01977978215159645,0.0173046309681991,0.017002293643028958,0.07012676047389745,0.039280819363360836,0.0604707064119445,0.058787497759240415,0.041754282615129014,0.21426276593847163,0.5443567399306799
0.40092504441901383,0.4310106206831564,0.4153774111813857,0.4680481134321907,0.4805442673540245,0.4634549186080447,0.6389524622666563,0.5597571066108716,0.5243565480266897,0.5512217052886504,0.33029269517177623,0.18027246934239302,0.929484365305346
0.27899061797764885,0.26813242365203316,0.3140964973812857,0.33403581973829066,0.3320039385762771,0.30918958514441175,0.38875407104476606,0.38488666803124927,0.3133297124455692,0.40079165868398026,0.25742784676511826,0.24195370954741713,0.499879056350783
0.8552048657240939,0.883031378658326,0.9353262020875611,0.949232288192779,0.9781979556523756,1.0187681081327788,0.7799447132346227,1.036943463970365,0.95897494369904,0.9563138746560568,0.9774902133877929,0.36995001963990776,0.014061575169289608
0.4272177940274231,0.4490917137501757,0.38941243842733164,0.4028756212604371,0.44573909121544913,0.39441128727689767,0.25340205802289306,0.33027746968681626,0.35461057366813653,0.37157082116314427,0.5482515312059719,0.45619964212051606,0.3716027898174543
0.07880394023243001,0.10226617072207078,0.09034366032314857,0.10309925788268244,0.09992731874117808,0.08955741152721733,0.21676503764023267,0.09619509013337012,0.11779751660337474,0.08636528711793133,0.08605141618426293,0.20147975963369874,0.556767147722474
0.39395619387962855,0.42440353873042364,0.3916694238307526,0.35060040154573463,0.39535009013259653,0.48608212275443535,0.25684259714839763,0.40785660196227724,0.29611448396415074,0.23022299356787843,0.5947323951173573,0.7030355167427901,0.2538632940752821
0.645428677992495,0.6768260702174798,0.7159372841456619,0.6938280023110435,0.7211017114177466,0.7436812100610141,0.3824935812339176,0.3713423888090784,0.32857077032976595,0.31899723543980046,0.24735467259009833,0.28057350133641246,1.1446060112667371
0.24806609218100473,0.2511260424016015,0.36257780868055706,0.4254612167093205,0.3728405376536233,0.32001992292426,0.629006400588425,0.40892255580997483,0.6546586403929024,0.8477240527480373,0.7389271245031367,0.8261964500874084,0.23255349325208355
0.07042290316828809,0.07482509538958493,0.07023956048200679,0.07802029763067883,0.08095739570472131,0.07529836550382102,0.17386721686540144,0.13992599311446546,0.1281154970447319,0.15092667128612203,0.1857860276504346,0.3418840406785324,0.4153779448916514
0.6410273437911842,0.6518483650213007,0.6358908179831811,0.5964291861224128,0.651794676219322,0.654131838378097,0.1448300770185776,0.16888408940660243,0.09594707581911212,0.009272927712523507,0.005476630492594903,0.011932090392582802,1.4260080221779858
0.30892823363812894,0.3166950802782118,0.1553690034669144,0.1254654814101799,0.20201211035133382,0.20747098380672754,0.014287867636966073,0.08513642605224264,0.0550554359593258,0.05020838937424615,0.31993105039396885,0.7766567715779381,1.2240130846697024
0.663547117723873,0.588831613318923,0.7692624472110093,0.7897259820114395,0.758111313632519,0.7713109221115345,0.3937490488923713,0.34138524729621855,0.42702023716559223,0.3572998779028147,0.22412681311015265,0.1486790909152376,0.4444695812440909
0.5329072668045862,0.5560892388306381,0.5184478014896838,0.5060817964578418,0.5654690455293246,0.6775671596536279,0.6491614940086112,0.8804023479991923,0.8033922482267349,0.8477535977240912,1.0617308080941432,0.894402432660278,0.6896506646576609
0.20808259599675424,0.2105019355926721,0.3381046875431307,0.35774627846474927,0.3013951439606231,0.2762444157286304,0.3252006838536939,0.16836090202877216,0.4762434747206941,0.494817531117305,0.49075831263053427,0.6304468484294532,0.32515774801928754
0.20844490916102865,0.23932887008768192,0.34711921315630007,0.42409702687544787,0.3441209860592283,0.26269991849669305,0.562486481281262,0.17131338386211847,0.44376093236156533,0.3437482733687521,0.23042943965459065,0.22322788502632016,0.2954949327360111
0.7778065126857955,0.8357094444998289,0.666527573926142,0.6455802544825533,0.772242866902996,0.8486506552156587,0.5767052960240658,1.1242354224042446,0.8175596051428531,0.8440956541045042,0.7296035762564328,0.3769524440147945,0.4036633925176707
0.49858022926122925,0.50816117521447,0.28720293380760475,0.20203597779235183,0.3311671059961962,0.4649001036385699,0.04589957852388519,0.5078652760292354,0.12091248203164466,0.16162919520118263,0.2792370582869663,0.42512430899822734,0.9817507519403592
0.776857168941859,0.8530907744186438,0.7540289749575606,0.7572572216592726,0.8474387316306706,0.8869492286344464,0.6373397438963649,0.7995003127191078,0.6671921878265635,0.575045831104442,0.4768578626218149,0.17215672266961835,0.7577580149842178
0.3894742308045445,0.4396710007562649,0.5002135650619475,0.5311426781116542,0.5223794335530112,0.5852668416931515,0.854436217514206,0.6346568020134649,0.7486782981385699,0.6989459085515598,0.6934538318354655,0.7228229888808263,0.7700779931042713
0.20998749264656938,0.25903683796658206,0.3416545395174939,0.38616693422049286,0.33851740759406285,0.309176873723024,0.6642146625834662,0.43252286453933403,0.8727296781621194,0.7428931036211716,0.5782080744826861,0.5119755501479168,0.19360492064187437
0.15778405581828178,0.19095942386497858,0.13434588421507074,0.13154341560041977,0.1568468329619031,0.13645267773273337,0.1656263752286784,0.24147854241043146,0.13089399047373704,0.16126284890657386,0.07197315127862648,0.14839760257208187,1.1315752335908706
0.035428577942882546,0.02794552099949437,0.020492437017233366,0.024212115057426955,0.028282137715823774,0.045163876228825096,0.19920179777587715,0.31253468351261066,0.16110439686388206,0.28880167493278047,0.509116996259416,0.7138897442919573,0.574366077657751
0.38382515693106073,0.50342161585875,0.37320430653769476,0.4146264299866653,0.4709036359548583,0.4967444219133166,1.0388212094716276,1.1585586743407879,1.1057042873455725,1.2203237061960224,1.024206396895829,0.4163856039476909,0.1096757273786663
0.16889886683568467,0.220098922166782,0.3271684791063707,0.4016701493158379,0.32740184614482065,0.23754871507621694,0.6496289004423084,0.14495328703610422,0.4347961269774435,0.3874863921425973,0.26104028368565535,0.23717932840532602,0.8297918026615693
0.43338390059871934,0.5746198236598857,0.49809334012444606,0.510312342944072,0.5461665099820849,0.5325125058077422,0.5680814945127045,0.33152265021792715,0.34400490814690354,0.3193339122046439,0.11034950584297189,0.12951553631999083,0.8952301629156714
0.31332839725799366,0.33572461033249756,0.4303075235179535,0.43641627542680106,0.40622159942243763,0.33677745356006605,0.221565448905206,0.1056231396786188,0.18751923657569575,0.19279408711174692,0.07888181857656527,0.1350294871938339,0.48785340867772137
0.34110658393264964,0.4350364734375713,0.4446864038669673,0.47775622970722276,0.4625207735780332,0.41967887766358064,0.6013027239507757,0.5262162577648155,0.7785647164601254,0.7978744859290461,0.8962293543755099,0.7894248400949249,0.4377713705092156
0.9459585193715694,1.0244687744988217,1.1050819979745812,1.1810164034072161,1.1941289455292108,1.1277378752633456,1.1924166021847595,1.002982544683232,1.3108735225993167,1.208766651043445,0.9480734844135491,0.5389496952723319,0.5021055420764005
0.04486386050333666,0.05261669081357305,0.07213561229488735,0.09311528358419728,0.07277116007576026,0.06585210052363123,0.2921197822087573,0.08709769534134704,0.21515241051433642,0.22455806296181924,0.13469816176454422,0.16320163638624002,0.023081949578622415
0.3895285242958256,0.36152012609180145,0.4192939023047707,0.39278507200816076,0.4035294206145249,0.44878377108331985,0.17308307682739002,0.17478029696458797,0.09732444145109048,0.09850410318174332,0.08539600509441664,0.1623016619588028,0.1458915040802274
0.14750611456116142,0.15452899413682392,0.20888886589488082,0.23499264750313087,0.19565314085328722,0.15998619602348144,0.19495010951046424,0.11098053072641349,0.24266653677050376,0.18384583878914462,0.23233242357230222,0.39813778956912366,0.7937864088202287
0.09423640246481522,0.08393178934950297,0.11144071927968908,0.11320382765984278,0.10347840310939037,0.12222495785793279,0.16435975930816885,0.18221596987071387,0.23746590352240055,0.2380042859739762,0.47305261464852383,0.7439698809890036,0.09410986508095892
0.35038431669690423,0.3702019952864797,0.4063299113820951,0.4179278567421418,0.4252543385646046,0.42371631731579334,0.4267198872543762,0.40682353080421924,0.5296842006981355,0.5437658902110021,1.007780169895997,1.004162008147473,0.03363776553805716
0.3448562118781,0.3386256403536399,0.3259727215807818,0.30412381307551545,0.331568968045285,0.32463975731225175,0.10195835004188157,0.14261531866008353,0.11194930371123976,0.08466476410530653,0.09597920825522324,0.3156927798485216,0.888124139052238
0.3424592120069104,0.3468739729063083,0.4519498759768893,0.4540529103737901,0.4287020064057936,0.42345540800594944,0.2803349210576454,0.11518133219748368,0.1586863987660107,0.0963450236805088,0.12072813650005691,0.251439666910112,0.4524764994114946
0.26370134173695803,0.27689261191539516,0.3465000243897473,0.35730463481109903,0.33320286859639076,0.28239726540216614,0.20037515963832067,0.079297071221406,0.1116895348509598,0.07882615182263952,0.06764950378285538,0.10353525607338138,0.6291924631251432
0.5693896317731085,0.581417154406434,0.5161448096339971,0.5152286715662899,0.5821416650337905,0.6008245503783033,0.41513628766964683,0.6326103605371295,0.33660826285945894,0.3376839177412229,0.3350672621392457,0.21525825286028347,0.46280060893310454
0.8105602748707365,0.7645709199859554,0.9876555124910603,1.009506227001027,0.9615416089387524,0.9660184269190686,0.6058605897081025,0.650927241702187,0.7516606546065118,0.7840525405867542,0.8539258500131002,0.7767901925071917,0.7847988964708745
0.5217864338718197,0.5149491632689263,0.48331314068394304,0.4486975928617914,0.5174505992031101,0.5653298378946124,0.25069577451584724,0.39120786085671505,0.25371502506592897,0.12068995128356831,0.018860984879160433,0.01548783903952468,0.34795377056801124
0.6699252913999105,0.7092870555586244,0.6408883437620359,0.635640788612775,0.7113312949618816,0.7731840839018088,0.6052611588595037,0.929545247956316,0.9307922854548026,1.0925846642055461,1.1417033184355887,0.9222694556637517,0.4324836504664106
0.4628134679077486,0.3664281126574484,0.2911579924842478,0.27209662819039926,0.3650038502934997,0.5118282917643018,0.38859499609783976,0.9960139336428101,0.436364184249584,0.6798178259846469,0.5486023760711761,0.31351048768233547,0.04817756746183348
0.4514722218930946,0.5064407978620914,0.34176878060549526,0.32464130105358613,0.4391488440984675,0.5077803477798373,0.5126787444906507,0.8150302052482001,0.7068327012882208,0.7517147196852577,0.5022665582729271,0.4854067593439704,1.1859559103135393
0.06319363153697687,0.05847742303438205,0.04499371600438596,0.04698657190548609,0.05191350100946398,0.06185188715132789,0.11943104193397296,0.263031339898717,0.16895837100574446,0.2772829979127257,0.6650874647035635,0.8877250381535365,0.3226539911818313
0.7985454686954614,0.7916513065647702,0.9134868905398434,0.9999729653782955,0.9992262070918484,1.0217820335898158,1.2854430586632588,1.1798537143341667,1.2715362828467611,1.2462794889496236,0.5126422416435549,0.09022539085333289,0.23707491388063062
0.4056781861755405,0.5170449971105701,0.3835188973274977,0.4092383905334546,0.47193095668746093,0.46138445875781997,0.7102144140191279,0.8849672991734095,0.8983916681108659,0.9192529917426883,0.5642986990903438,0.3485651022802909,0.7658449443718526
0.527741795653402,0.5270708463340885,0.48403015110928754,0.44409301996563205,0.5089272374384353,0.5969245970662256,0.2651261030616429,0.5229931798998143,0.49589667852393127,0.6001823408197346,0.8006567611151892,1.1883758197991356,0.9714406321802382
0.10211853453916421,0.0904984475676627,0.1524362153826899,0.158868716830068,0.133354299055136,0.1855948385582,0.3785102119897449,0.3196862690484309,0.35036332369816203,0.32091667218841663,0.4635454234860954,0.8105005466164764,1.4344137583824583
0.1539785601627571,0.15828427795388186,0.09729682211703795,0.09458266886138883,0.12228421043911689,0.13554606978277697,0.11370081146537526,0.26208277705073013,0.15530807182419892,0.21904314577228595,0.23701348053666438,0.2161176006489298,0.03229988468268616
0.20430597427592667,0.26036858073596325,0.4291282908432524,0.5370132141849401,0.4232224520642505,0.3504296233783801,1.0048034041227083,0.37454156552026696,0.8340902265251363,0.6733609613465068,0.7631113457984356,0.5159756567576634,0.28661836114484995
